,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
71,sw2969A-ms98-a-0035-346,sw2969A-ms98-a-0035,sw2969.A.acc70.aw346,ms35A_pw264,156.87775,157.245625,those,nuclear,full,yn_q,,,,,True
72,sw2969A-ms98-a-0036-359,sw2969A-ms98-a-0036,sw2969.A.acc71.aw359,ms36A_pw274,160.37425,160.90425,leaves,nuclear,full,statement,,,,,True
73,sw2969A-ms98-a-0036-362,sw2969A-ms98-a-0036,sw2969.A.acc72.aw362,ms36A_pw277,161.04425,161.14425,not,plain,weak,statement,,,,,True
74,sw2969A-ms98-a-0036-363,sw2969A-ms98-a-0036,sw2969.A.acc73.aw363,ms36A_pw278,161.14425,161.46425,like,nuclear,full,statement,,,,,True
75,sw2969A-ms98-a-0040-384,sw2969A-ms98-a-0040,sw2969.A.acc74.aw384,ms40A_pw291,168.72725,168.93725,do,nuclear,full,statement,,,,,True
76,sw2969A-ms98-a-0040-385,sw2969A-ms98-a-0040,sw2969.A.acc75.aw385,ms40A_pw292,168.93725,169.23725,like,plain,weak,statement,,,,,True
77,sw2969A-ms98-a-0040-389,sw2969A-ms98-a-0040,sw2969.A.acc76.aw389,ms40A_pw295,169.81725,170.12725,like,nuclear,full,statement,,,,,True
78,sw2969A-ms98-a-0040-391,sw2969A-ms98-a-0040,sw2969.A.acc77.aw391,ms40A_pw297,170.42725,170.71725,plant,plain,full,statement,,,,,True
79,sw2969A-ms98-a-0040-394,sw2969A-ms98-a-0040,sw2969.A.acc78.aw394,ms40A_pw300,171.04725,171.369125,Spring,nuclear,full,statement,,,,,True
80,sw2969A-ms98-a-0040-397,sw2969A-ms98-a-0040,sw2969.A.acc79.aw397,ms40A_pw302,171.90725,172.12725,love,nuclear,full,statement,,,,,True
81,sw2969A-ms98-a-0040-399,sw2969A-ms98-a-0040,sw2969.A.acc80.aw399,ms40A_pw304,172.33725,172.59725,pink,plain,weak,statement,,,,,True
82,sw2969A-ms98-a-0040-400,sw2969A-ms98-a-0040,sw2969.A.acc81.aw400,ms40A_pw305,172.59725,173.07725,flowers,nuclear,full,statement,,,,,True
83,sw2969A-ms98-a-0040-407,sw2969A-ms98-a-0040,sw2969.A.acc82.aw407,ms40A_pw311,174.61725,174.68725,i,plain,full,statement,,,,,True
84,sw2969A-ms98-a-0040-411,sw2969A-ms98-a-0040,sw2969.A.acc83.aw411,ms40A_pw315,175.17725,175.52725,leaves,nuclear,full,statement,,,,,True
85,sw2969A-ms98-a-0040-412,sw2969A-ms98-a-0040,sw2969.A.acc84.aw412,ms40A_pw316,175.52725,175.87725,off,plain,full,statement,,,,,True
86,sw2969A-ms98-a-0040-415,sw2969A-ms98-a-0040,sw2969.A.acc85.aw415,ms40A_pw318,176.51725,177.08725,transplant,plain,full,statement,,,,,True
87,sw2969A-ms98-a-0040-415,sw2969A-ms98-a-0040,sw2969.A.acc86.aw415,ms40A_pw318,176.51725,177.08725,transplant,nuclear,full,statement,,,,,True
88,sw2969A-ms98-a-0040-417,sw2969A-ms98-a-0040,sw2969.A.acc87.aw417,ms40A_pw320,177.20725,177.35725,put,plain,weak,statement,,,,,True
89,sw2969A-ms98-a-0040-420,sw2969A-ms98-a-0040,sw2969.A.acc88.aw420,ms40A_pw323,177.67725,178.12725,plants,plain,full,statement,,,,,True
90,sw2969A-ms98-a-0040-421,sw2969A-ms98-a-0040,sw2969.A.acc89.aw421,ms40A_pw324,178.12725,178.4595,down,nuclear,full,statement,,,,,True
91,sw2969A-ms98-a-0040-425,sw2969A-ms98-a-0040,sw2969.A.acc90.aw425,ms40A_pw327,179.09725,179.27725,want,pre-nuclear,full,statement,,,,,True
92,sw2969A-ms98-a-0040-428,sw2969A-ms98-a-0040,sw2969.A.acc91.aw428,ms40A_pw330,179.42725,179.64725,come,plain,weak,statement,,,,,True
93,sw2969A-ms98-a-0040-430,sw2969A-ms98-a-0040,sw2969.A.acc92.aw430,ms40A_pw332,179.89725,180.07725,up,nuclear,full,statement,,,,,True
94,sw2969A-ms98-a-0040-432,sw2969A-ms98-a-0040,sw2969.A.acc93.aw432,ms40A_pw334,180.41725,180.76725,year,nuclear,full,statement,,,,,True
95,sw2969A-ms98-a-0050-462,sw2969A-ms98-a-0050,sw2969.A.acc94.aw462,ms50A_pw348,224.4565,224.6265,have,nuclear,full,statement,,,,,True
96,sw2969A-ms98-a-0050-465,sw2969A-ms98-a-0050,sw2969.A.acc95.aw465,ms50A_pw351,224.9465,225.766375,daffodils,nuclear,full,statement,,,,,True
97,sw2969A-ms98-a-0055-490,sw2969A-ms98-a-0055,sw2969.A.acc96.aw490,ms55A_pw366,235.15599999999998,235.55325,that,plain,full,statement,,,,,True
98,sw2969A-ms98-a-0055-494,sw2969A-ms98-a-0055,sw2969.A.acc97.aw494,ms55A_pw370,235.87325,236.16325,call,plain,full,statement,,,,,True
99,sw2969A-ms98-a-0055-497,sw2969A-ms98-a-0055,sw2969.A.acc98.aw497,ms55A_pw373,236.48325,236.86325,here,nuclear,full,statement,,,,,True
100,sw2969A-ms98-a-0055-500,sw2969A-ms98-a-0055,sw2969.A.acc99.aw500,ms55A_pw375,237.60325,237.86325,get,nuclear,full,statement,,,,,True
101,sw2969A-ms98-a-0056-505,sw2969A-ms98-a-0056,sw2969.A.acc100.aw505,ms56A_pw378,239.564125,239.948625,one,nuclear,full,statement,,,,,True
102,sw2969A-ms98-a-0056-507,sw2969A-ms98-a-0056,sw2969.A.acc101.aw507,ms56A_pw379,240.12575,240.712125,bloom,nuclear,full,statement,,,,,True
103,sw2969A-ms98-a-0057-510,sw2969A-ms98-a-0057,sw2969.A.acc102.aw510,ms57A_pw380,241.7455,241.9655,on,nuclear,full,statement,,,,,True
104,sw2969A-ms98-a-0057-526,sw2969A-ms98-a-0057,sw2969.A.acc103.aw526,ms57A_pw395,244.5355,244.5655,i,nuclear,full,abandon,,,,,True
105,sw2969A-ms98-a-0059-535,sw2969A-ms98-a-0059,sw2969.A.acc104.aw535,ms59A_pw401,247.93075,248.18075,think,plain,full,statement,,,,,True
106,sw2969A-ms98-a-0059-539,sw2969A-ms98-a-0059,sw2969.A.acc105.aw539,ms59A_pw405,248.66075,248.99075,blooming,plain,full,statement,,,,,True
107,sw2969A-ms98-a-0059-540,sw2969A-ms98-a-0059,sw2969.A.acc106.aw540,ms59A_pw406,248.99075,249.24075,now,nuclear,full,statement,,,,,True
108,sw2969A-ms98-a-0059-543,sw2969A-ms98-a-0059,sw2969.A.acc107.aw543,ms59A_pw409,249.57075,250.03075,spring,nuclear,full,statement,,,,,True
109,sw2969A-ms98-a-0060-554,sw2969A-ms98-a-0060,sw2969.A.acc108.aw554,ms60A_pw416,253.02775,253.25775,come,plain,full,statement,,,,,True
110,sw2969A-ms98-a-0060-557,sw2969A-ms98-a-0060,sw2969.A.acc109.aw557,ms60A_pw419,253.51775,253.86775,different,nuclear,full,statement,,,,,True
111,sw2969A-ms98-a-0060-560,sw2969A-ms98-a-0060,sw2969.A.acc110.aw560,ms60A_pw422,254.74775,255.47775,blooms,nuclear,full,statement,,,,,True
112,sw2969A-ms98-a-0060-563,sw2969A-ms98-a-0060,sw2969.A.acc111.aw563,ms60A_pw425,255.63775,255.81775,some,plain,weak,statement,,,,,True
113,sw2969A-ms98-a-0060-567,sw2969A-ms98-a-0060,sw2969.A.acc112.aw567,ms60A_pw429,256.15775,256.84775,yellow,nuclear,full,statement,,,,,True
114,sw2969A-ms98-a-0060-568,sw2969A-ms98-a-0060,sw2969.A.acc113.aw568,ms60A_pw430,256.84775,257.455125,purple,nuclear,full,statement,,,,,True
115,sw2969A-ms98-a-0060-570,sw2969A-ms98-a-0060,sw2969.A.acc114.aw570,ms60A_pw431,257.843,258.20775,white,nuclear,full,statement,,,,,True
116,sw2969A-ms98-a-0060-573,sw2969A-ms98-a-0060,sw2969.A.acc115.aw573,ms60A_pw434,259.42775,259.73775,different,nuclear,full,statement,,,,,True
117,sw2969A-ms98-a-0060-574,sw2969A-ms98-a-0060,sw2969.A.acc116.aw574,ms60A_pw435,259.73775,260.16775,colors,plain,weak,statement,,,,,True
118,sw2969A-ms98-a-0063-589,sw2969A-ms98-a-0063,sw2969.A.acc117.aw589,ms63A_pw443,265.501,265.921125,one,nuclear,full,statement,,,,,True
119,sw2969A-ms98-a-0063-591,sw2969A-ms98-a-0063,sw2969.A.acc118.aw591,ms63A_pw444,266.23375,266.45099999999996,big,nuclear,full,statement,,,,,True
120,sw2969A-ms98-a-0063-592,sw2969A-ms98-a-0063,sw2969.A.acc119.aw592,ms63A_pw445,266.45099999999996,266.871,flower,plain,full,statement,,,,,True
121,sw2969A-ms98-a-0063-597,sw2969A-ms98-a-0063,sw2969.A.acc120.aw597,ms63A_pw450,267.561,267.971,lily,nuclear,full,statement,,,,,True
122,sw2969A-ms98-a-0064-608,sw2969A-ms98-a-0064,sw2969.A.acc121.aw608,ms64A_pw459,270.49725,270.60725,have,plain,full,statement,,,,,True
123,sw2969A-ms98-a-0064-610,sw2969A-ms98-a-0064,sw2969.A.acc122.aw610,ms64A_pw461,270.86725,271.256,called,nuclear,full,statement,,,,,True
124,sw2969A-ms98-a-0064-626,sw2969A-ms98-a-0064,sw2969.A.acc123.aw625,ms64A_pw475,273.79725,273.99725,come,plain,full,statement,,,,,True
125,sw2969A-ms98-a-0064-628,sw2969A-ms98-a-0064,sw2969.A.acc124.aw627,ms64A_pw477,274.13725,274.28725,here,nuclear,full,statement,,,,,True
126,sw2969A-ms98-a-0064-629,sw2969A-ms98-a-0064,sw2969.A.acc125.aw628,ms64A_pw478,274.28725,274.55725,everybody,plain,weak,statement,,,,,True
127,sw2969A-ms98-a-0064-634,sw2969A-ms98-a-0064,sw2969.A.acc126.aw633,ms64A_pw483,274.99725,275.6815,flags,nuclear,full,statement,,,,,True
128,sw2969A-ms98-a-0070-646,sw2969A-ms98-a-0070,sw2969.A.acc127.aw645,ms70A_pw486,298.98975,299.10975,yeah,nuclear,full,agree,,,,,True
129,sw2969A-ms98-a-0070-649,sw2969A-ms98-a-0070,sw2969.A.acc128.aw648,ms70A_pw489,299.29975,299.55975,some,plain,full,opinion,,,,,True
130,sw2969A-ms98-a-0070-652,sw2969A-ms98-a-0070,sw2969.A.acc129.aw651,ms70A_pw492,300.06975,300.471875,lily,nuclear,full,opinion,,,,,True
131,sw2969A-ms98-a-0072-657,sw2969A-ms98-a-0072,sw2969.A.acc130.aw656,ms72A_pw494,305.38225,305.50225,have,plain,weak,statement,,,,,True
132,sw2969A-ms98-a-0072-659,sw2969A-ms98-a-0072,sw2969.A.acc131.aw658,ms72A_pw496,305.70225,305.89225,some,plain,full,statement,,,,,True
133,sw2969A-ms98-a-0072-662,sw2969A-ms98-a-0072,sw2969.A.acc132.aw661,ms72A_pw499,306.04225,306.60225,backyard,nuclear,full,statement,,,,,True
134,sw2969A-ms98-a-0072-664,sw2969A-ms98-a-0072,sw2969.A.acc133.aw663,ms72A_pw501,306.72225,307.356,bloomed,nuclear,full,statement,,,,,True
135,sw2969A-ms98-a-0072-666,sw2969A-ms98-a-0072,sw2969.A.acc134.aw665,ms72A_pw502,307.826875,308.36775,blue,nuclear,full,statement,,,,,True
136,sw2969A-ms98-a-0073-671,sw2969A-ms98-a-0073,sw2969.A.acc135.aw670,ms73A_pw505,309.88825,310.14825,would,nuclear,full,statement,,,,,True
137,sw2969A-ms98-a-0073-674,sw2969A-ms98-a-0073,sw2969.A.acc136.aw673,ms73A_pw507,310.592125,310.73825,would,plain,weak,statement,,,,,True
138,sw2969A-ms98-a-0073-677,sw2969A-ms98-a-0073,sw2969.A.acc137.aw676,ms73A_pw510,311.09825,311.31825,those,plain,full,statement,,,,,True
139,sw2969A-ms98-a-0073-680,sw2969A-ms98-a-0073,sw2969.A.acc138.aw679,ms73A_pw513,311.47825,311.85825,front,nuclear,full,statement,,,,,True
140,sw2969A-ms98-a-0073-683,sw2969A-ms98-a-0073,sw2969.A.acc139.aw682,ms73A_pw516,312.12825,312.47825,match,plain,weak,statement,,,,,True
141,sw2969A-ms98-a-0073-685,sw2969A-ms98-a-0073,sw2969.A.acc140.aw684,ms73A_pw518,312.61825,313.02825,porch,nuclear,full,statement,,,,,True
142,sw2969A-ms98-a-0073-688,sw2969A-ms98-a-0073,sw2969.A.acc141.aw687,ms73A_pw521,313.37825,313.742875,better,nuclear,full,statement,,,,,True
143,sw2969A-ms98-a-0073-692,sw2969A-ms98-a-0073,sw2969.A.acc142.aw691,ms73A_pw524,314.50825,314.74825,some,plain,full,statement,,,,,True
144,sw2969A-ms98-a-0073-695,sw2969A-ms98-a-0073,sw2969.A.acc143.aw694,ms73A_pw527,314.93825,315.21825,side,plain,full,statement,,,,,True
145,sw2969A-ms98-a-0073-698,sw2969A-ms98-a-0073,sw2969.A.acc144.aw697,ms73A_pw530,315.36825,315.71825,house,nuclear,full,statement,,,,,True
146,sw2969A-ms98-a-0073-702,sw2969A-ms98-a-0073,sw2969.A.acc145.aw701,ms73A_pw533,316.543,316.96825,dusty,nuclear,full,statement,,,,,True
147,sw2969A-ms98-a-0073-703,sw2969A-ms98-a-0073,sw2969.A.acc146.aw702,ms73A_pw534,316.96825,317.48825,purple,nuclear,full,statement,,,,,True
148,sw2969A-ms98-a-0074-709,sw2969A-ms98-a-0074,sw2969.A.acc147.aw708,ms74A_pw538,319.98075,320.31075,purple,plain,full,statement,,,,,True
149,sw2969A-ms98-a-0074-710,sw2969A-ms98-a-0074,sw2969.A.acc148.aw709,ms74A_pw539,320.31075,320.89075,spots,nuclear,full,statement,,,,,True
150,sw2969A-ms98-a-0074-715,sw2969A-ms98-a-0074,sw2969.A.acc149.aw714,ms74A_pw543,322.332875,322.61075,fade,nuclear,full,statement,,,,,True
151,sw2969A-ms98-a-0074-719,sw2969A-ms98-a-0074,sw2969.A.acc150.aw718,ms74A_pw546,323.231625,323.75075,solid,nuclear,full,statement,,,,,True
152,sw2969A-ms98-a-0076-729,sw2969A-ms98-a-0076,sw2969.A.acc151.aw728,ms76A_pw553,328.36625,328.58625,looks,plain,full,statement,,,,,True
153,sw2969A-ms98-a-0076-733,sw2969A-ms98-a-0076,sw2969.A.acc152.aw732,ms76A_pw557,329.13625,329.69625,hyacinth,nuclear,full,statement,,,,,True
154,sw2969A-ms98-a-0076-734,sw2969A-ms98-a-0076,sw2969.A.acc153.aw733,ms76A_pw558,329.69625,329.99625,only,nuclear,full,statement,,,,,True
155,sw2969A-ms98-a-0076-738,sw2969A-ms98-a-0076,sw2969.A.acc154.aw737,ms76A_pw561,330.39625,330.66625,lot,nuclear,full,statement,,,,,True
156,sw2969A-ms98-a-0076-740,sw2969A-ms98-a-0076,sw2969.A.acc155.aw739,ms76A_pw562,331.11625,331.493125,higher,nuclear,full,statement,,,,,True
157,sw2969A-ms98-a-0076-744,sw2969A-ms98-a-0076,sw2969.A.acc156.aw743,ms76A_pw565,332.07625,332.29625,is,plain,full,statement,,,,,True
158,sw2969A-ms98-a-0076-746,sw2969A-ms98-a-0076,sw2969.A.acc157.aw745,ms76A_pw567,332.40625,332.84625,bulb,nuclear,full,statement,,,,,True
159,sw2969A-ms98-a-0084-774,sw2969A-ms98-a-0084,sw2969.A.acc158.aw773,ms84A_pw583,352.829625,353.229625,died,nuclear,full,statement,,,,,True
160,sw2969A-ms98-a-0084-775,sw2969A-ms98-a-0084,sw2969.A.acc159.aw774,ms84A_pw584,353.229625,353.489625,down,nuclear,full,statement,,,,,True
161,sw2969A-ms98-a-0084-779,sw2969A-ms98-a-0084,sw2969.A.acc160.aw778,ms84A_pw587,353.904625,354.159625,sorry,nuclear,full,statement,,,,,True
