,msstateID,msstate,accent_id,phonword_id,start,end,phonword,atype,strength,da,phrase_id,phrase_start,phrase_end,type,binary_accent
45,sw2784A-ms98-a-0017-248,sw2784A-ms98-a-0017,sw2784.A.acc44.aw248,ms17A_pw208,76.7075,77.0275,given,nuclear,full,statement,,,,,True
46,sw2784A-ms98-a-0017-252,sw2784A-ms98-a-0017,sw2784.A.acc45.aw252,ms17A_pw212,77.9475,78.6075,operation,plain,full,statement,,,,,True
47,sw2784A-ms98-a-0019-278,sw2784A-ms98-a-0019,sw2784.A.acc46.aw278,ms19A_pw232,85.318,85.63799999999999,i'm,nuclear,full,opinion,,,,,True
49,sw2784A-ms98-a-0019-281,sw2784A-ms98-a-0019,sw2784.A.acc47.aw281,ms19A_pw235,85.82799999999999,86.158625,little,nuclear,full,opinion,,,,,True
50,sw2784A-ms98-a-0019-282,sw2784A-ms98-a-0019,sw2784.A.acc48.aw282,ms19A_pw236,86.158625,86.66799999999999,concerned,plain,weak,opinion,,,,,True
51,sw2784A-ms98-a-0019-284,sw2784A-ms98-a-0019,sw2784.A.acc49.aw284,ms19A_pw238,86.958,87.27799999999999,today,nuclear,full,opinion,,,,,True
52,sw2784A-ms98-a-0021-343,sw2784A-ms98-a-0021,sw2784.A.acc50.aw343,ms21A_pw292,104.251125,104.40875,i'm,nuclear,full,statement,,,,,True
54,sw2784A-ms98-a-0021-345,sw2784A-ms98-a-0021,sw2784.A.acc51.aw345,ms21A_pw293,104.495375,104.935875,i-,nuclear,full,statement,,,,,True
55,sw2784A-ms98-a-0021-348,sw2784A-ms98-a-0021,sw2784.A.acc52.aw348,ms21A_pw296,105.191125,105.479625,know,nuclear,full,statement,,,,,True
56,sw2784A-ms98-a-0021-349,sw2784A-ms98-a-0021,sw2784.A.acc53.aw349,ms21A_pw297,105.479625,105.691125,what,plain,weak,statement,,,,,True
57,sw2784A-ms98-a-0021-351,sw2784A-ms98-a-0021,sw2784.A.acc54.aw351,ms21A_pw299,105.891125,106.141125,foe,plain,weak,statement,,,,,True
58,sw2784A-ms98-a-0021-354,sw2784A-ms98-a-0021,sw2784.A.acc55.aw354,ms21A_pw302,106.461125,106.712125,be,nuclear,full,statement,,,,,True
59,sw2784A-ms98-a-0021-355,sw2784A-ms98-a-0021,sw2784.A.acc56.aw355,ms21A_pw303,106.712125,106.89200000000001,but,nuclear,full,statement,,,,,True
60,sw2784A-ms98-a-0022-363,sw2784A-ms98-a-0022,sw2784.A.acc57.aw363,ms22A_pw309,108.6115,108.9715,nervous,plain,full,statement,,,,,True
61,sw2784A-ms98-a-0022-364,sw2784A-ms98-a-0022,sw2784.A.acc58.aw364,ms22A_pw310,108.9715,109.525,again,nuclear,full,statement,,,,,True
62,sw2784A-ms98-a-0022-368,sw2784A-ms98-a-0022,sw2784.A.acc59.aw368,ms22A_pw314,110.1715,110.6615,voices,plain,full,statement,,,,,True
63,sw2784A-ms98-a-0022-369,sw2784A-ms98-a-0022,sw2784.A.acc60.aw369,ms22A_pw315,110.6615,110.8615,come,nuclear,full,statement,,,,,True
64,sw2784A-ms98-a-0022-375,sw2784A-ms98-a-0022,sw2784.A.acc61.aw375,ms22A_pw321,111.6815,112.135875,be,nuclear,full,statement,,,,,True
65,sw2784A-ms98-a-0022-377,sw2784A-ms98-a-0022,sw2784.A.acc62.aw377,ms22A_pw323,112.6715,113.3415,expenditures,plain,full,statement,,,,,True
66,sw2784A-ms98-a-0022-380,sw2784A-ms98-a-0022,sw2784.A.acc63.aw380,ms22A_pw326,113.5615,113.882125,area,nuclear,full,statement,,,,,True
67,sw2784A-ms98-a-0024-399,sw2784A-ms98-a-0024,sw2784.A.acc64.aw399,ms24A_pw341,145.983625,146.373625,thousand,plain,full,statement,,,,,True
68,sw2784A-ms98-a-0024-403,sw2784A-ms98-a-0024,sw2784.A.acc65.aw403,ms24A_pw345,146.763625,147.063625,thousand,nuclear,full,statement,,,,,True
69,sw2784A-ms98-a-0024-405,sw2784A-ms98-a-0024,sw2784.A.acc66.aw405,ms24A_pw347,147.253625,147.593625,about,nuclear,full,statement,,,,,True
70,sw2784A-ms98-a-0024-408,sw2784A-ms98-a-0024,sw2784.A.acc67.aw408,ms24A_pw350,147.823625,148.003625,over,plain,weak,statement,,,,,True
71,sw2784A-ms98-a-0024-409,sw2784A-ms98-a-0024,sw2784.A.acc68.aw409,ms24A_pw351,148.003625,148.313625,twenty,plain,full,statement,,,,,True
72,sw2784A-ms98-a-0024-411,sw2784A-ms98-a-0024,sw2784.A.acc69.aw411,ms24A_pw353,148.463625,148.8435,cent,nuclear,full,statement,,,,,True
73,sw2784A-ms98-a-0024-414,sw2784A-ms98-a-0024,sw2784.A.acc70.aw414,ms24A_pw355,149.450625,149.803625,i-,nuclear,full,statement,,,,,True
74,sw2784A-ms98-a-0024-417,sw2784A-ms98-a-0024,sw2784.A.acc71.aw417,ms24A_pw358,150.143625,150.563625,imagine,plain,full,statement,,,,,True
75,sw2784A-ms98-a-0024-418,sw2784A-ms98-a-0024,sw2784.A.acc72.aw418,ms24A_pw359,150.563625,150.746125,that,nuclear,full,statement,,,,,True
76,sw2784A-ms98-a-0025-422,sw2784A-ms98-a-0025,sw2784.A.acc73.aw422,ms25A_pw361,151.66375,151.82375,would,plain,weak,statement,,,,,True
77,sw2784A-ms98-a-0025-425,sw2784A-ms98-a-0025,sw2784.A.acc74.aw425,ms25A_pw364,152.06375,152.35375,keep,nuclear,full,statement,,,,,True
78,sw2784A-ms98-a-0025-429,sw2784A-ms98-a-0025,sw2784.A.acc75.aw429,ms25A_pw368,152.62375,153.184875,level,nuclear,full,statement,,,,,True
79,sw2784A-ms98-a-0025-432,sw2784A-ms98-a-0025,sw2784.A.acc76.aw432,ms25A_pw370,153.50375,153.87375,levels,plain,full,statement,,,,,True
80,sw2784A-ms98-a-0025-434,sw2784A-ms98-a-0025,sw2784.A.acc77.aw434,ms25A_pw372,154.02375,154.32375,guess,plain,full,statement,,,,,True
81,sw2784A-ms98-a-0025-435,sw2784A-ms98-a-0025,sw2784.A.acc78.aw435,ms25A_pw373,154.32375,154.5415,that,nuclear,full,statement,,,,,True
82,sw2784A-ms98-a-0025-439,sw2784A-ms98-a-0025,sw2784.A.acc79.aw439,ms25A_pw376,155.08375,155.63375,originally,plain,weak,statement,,,,,True
83,sw2784A-ms98-a-0025-440,sw2784A-ms98-a-0025,sw2784.A.acc80.aw440,ms25A_pw377,155.63375,156.313625,appropriated,nuclear,full,statement,,,,,True
84,sw2784A-ms98-a-0025-443,sw2784A-ms98-a-0025,sw2784.A.acc81.aw443,ms25A_pw380,157.24375,158.126125,when,nuclear,full,statement,,,,,True
85,sw2784A-ms98-a-0026-447,sw2784A-ms98-a-0026,sw2784.A.acc82.aw447,ms26A_pw382,159.318875,160.1225,Soviet,nuclear,full,statement,,,,,True
86,sw2784A-ms98-a-0026-450,sw2784A-ms98-a-0026,sw2784.A.acc83.aw450,ms26A_pw385,160.6925,161.0025,guess,nuclear,full,statement,,,,,True
87,sw2784A-ms98-a-0026-452,sw2784A-ms98-a-0026,sw2784.A.acc84.aw452,ms26A_pw387,161.3725,162.1025,perceived,plain,full,statement,,,,,True
88,sw2784A-ms98-a-0026-454,sw2784A-ms98-a-0026,sw2784.A.acc85.aw454,ms26A_pw389,162.386375,162.8585,being,nuclear,full,statement,,,,,True
89,sw2784A-ms98-a-0027-458,sw2784A-ms98-a-0027,sw2784.A.acc86.aw458,ms27A_pw391,163.422125,163.74975,greater,nuclear,full,statement,,,,,True
90,sw2784A-ms98-a-0027-461,sw2784A-ms98-a-0027,sw2784.A.acc87.aw461,ms27A_pw394,164.092125,164.272125,don't,plain,weak,opinion,,,,,True
92,sw2784A-ms98-a-0027-468,sw2784A-ms98-a-0027,sw2784.A.acc88.aw468,ms27A_pw401,165.212125,165.512125,threat,plain,full,opinion,,,,,True
93,sw2784A-ms98-a-0027-470,sw2784A-ms98-a-0027,sw2784.A.acc89.aw470,ms27A_pw403,165.72799999999998,166.17925,today,nuclear,full,opinion,,,,,True
94,sw2784A-ms98-a-0028-475,sw2784A-ms98-a-0028,sw2784.A.acc90.aw475,ms28A_pw406,167.18925,167.56925,worry,plain,full,statement,,,,,True
95,sw2784A-ms98-a-0028-477,sw2784A-ms98-a-0028,sw2784.A.acc91.aw477,ms28A_pw408,167.90925,168.08700000000002,what,nuclear,full,statement,,,,,True
96,sw2784A-ms98-a-0028-479,sw2784A-ms98-a-0028,sw2784.A.acc92.aw479,ms28A_pw409,168.27900000000002,168.68925,nuclear,plain,full,statement,,,,,True
97,sw2784A-ms98-a-0028-482,sw2784A-ms98-a-0028,sw2784.A.acc93.aw482,ms28A_pw412,169.11925,169.41925,left,nuclear,full,statement,,,,,True
98,sw2784A-ms98-a-0028-485,sw2784A-ms98-a-0028,sw2784.A.acc94.aw485,ms28A_pw415,169.58925,170.29925,territories,nuclear,full,statement,,,,,True
99,sw2784A-ms98-a-0028-489,sw2784A-ms98-a-0028,sw2784.A.acc95.aw489,ms28A_pw419,170.70925,171.29925,territory,plain,full,statement,,,,,True
100,sw2784A-ms98-a-0028-491,sw2784A-ms98-a-0028,sw2784.A.acc96.aw491,ms28A_pw421,171.47925,171.66925,there,nuclear,full,statement,,,,,True
101,sw2784A-ms98-a-0028-493,sw2784A-ms98-a-0028,sw2784.A.acc97.aw493,ms28A_pw423,171.75925,171.95925,who's,plain,weak,statement,,,,,True
103,sw2784A-ms98-a-0028-494,sw2784A-ms98-a-0028,sw2784.A.acc98.aw494,ms28A_pw424,171.95925,172.49925,controlling,nuclear,full,statement,,,,,True
104,sw2784A-ms98-a-0029-502,sw2784A-ms98-a-0029,sw2784.A.acc99.aw502,ms29A_pw429,174.534125,174.684125,don't,plain,full,statement,,,,,True
106,sw2784A-ms98-a-0029-505,sw2784A-ms98-a-0029,sw2784.A.acc100.aw505,ms29A_pw432,174.974125,175.274125,amount,nuclear,full,statement,,,,,True
107,sw2784A-ms98-a-0029-509,sw2784A-ms98-a-0029,sw2784.A.acc101.aw509,ms29A_pw435,175.754125,176.074125,amount,nuclear,full,statement,,,,,True
108,sw2784A-ms98-a-0029-513,sw2784A-ms98-a-0029,sw2784.A.acc102.aw513,ms29A_pw438,176.694125,177.144125,hardware,plain,full,statement,,,,,True
109,sw2784A-ms98-a-0029-515,sw2784A-ms98-a-0029,sw2784.A.acc103.aw515,ms29A_pw440,177.374125,177.864125,stop,plain,weak,statement,,,,,True
110,sw2784A-ms98-a-0029-517,sw2784A-ms98-a-0029,sw2784.A.acc104.aw517,ms29A_pw442,178.054125,178.614125,fanatic,nuclear,full,statement,,,,,True
111,sw2784A-ms98-a-0029-521,sw2784A-ms98-a-0029,sw2784.A.acc105.aw521,ms29A_pw446,179.104125,179.374125,doing,nuclear,full,statement,,,,,True
112,sw2784A-ms98-a-0029-522,sw2784A-ms98-a-0029,sw2784.A.acc106.aw522,ms29A_pw447,179.374125,179.884875,anything,plain,full,statement,,,,,True
113,sw2784A-ms98-a-0030-530,sw2784A-ms98-a-0030,sw2784.A.acc107.aw530,ms30A_pw452,180.930125,181.5325,irrational,nuclear,full,statement,,,,,True
114,sw2784A-ms98-a-0037-546,sw2784A-ms98-a-0037,sw2784.A.acc108.aw546,ms37A_pw457,198.2855,198.508375,what,plain,full,wh_q,,,,,True
115,sw2784A-ms98-a-0037-551,sw2784A-ms98-a-0037,sw2784.A.acc109.aw551,ms37A_pw462,199.008375,199.23675,that,nuclear,full,wh_q,,,,,True
116,sw2784A-ms98-a-0041-577,sw2784A-ms98-a-0041,sw2784.A.acc110.aw577,ms41A_pw482,218.47975,218.96975,taxes,plain,weak,opinion,,,,,True
117,sw2784A-ms98-a-0041-579,sw2784A-ms98-a-0041,sw2784.A.acc111.aw579,ms41A_pw484,219.14975,219.49975,general,nuclear,full,opinion,,,,,True
118,sw2784A-ms98-a-0042-583,sw2784A-ms98-a-0042,sw2784.A.acc112.aw583,ms42A_pw486,220.181375,220.35875,that,nuclear,full,opinion,,,,,True
119,sw2784A-ms98-a-0042-587,sw2784A-ms98-a-0042,sw2784.A.acc113.aw587,ms42A_pw490,220.72875,221.07875,area,plain,full,opinion,,,,,True
120,sw2784A-ms98-a-0042-589,sw2784A-ms98-a-0042,sw2784.A.acc114.aw589,ms42A_pw492,221.22875,221.38875,i-,nuclear,full,opinion,,,,,True
121,sw2784A-ms98-a-0042-591,sw2784A-ms98-a-0042,sw2784.A.acc115.aw591,ms42A_pw494,221.66875,222.23875,perceive,plain,full,opinion,,,,,True
122,sw2784A-ms98-a-0042-593,sw2784A-ms98-a-0042,sw2784.A.acc116.aw593,ms42A_pw496,222.49875,222.776625,not,nuclear,full,opinion,,,,,True
123,sw2784A-ms98-a-0042-595,sw2784A-ms98-a-0042,sw2784.A.acc117.aw595,ms42A_pw497,222.89725,223.29675,being,plain,weak,opinion,,,,,True
124,sw2784A-ms98-a-0042-598,sw2784A-ms98-a-0042,sw2784.A.acc118.aw598,ms42A_pw500,223.848875,224.56875,expenditure,nuclear,full,opinion,,,,,True
125,sw2784A-ms98-a-0042-601,sw2784A-ms98-a-0042,sw2784.A.acc119.aw601,ms42A_pw503,224.82875,225.08875,amount,plain,full,opinion,,,,,True
126,sw2784A-ms98-a-0042-603,sw2784A-ms98-a-0042,sw2784.A.acc120.aw603,ms42A_pw505,225.15875,225.50875,dollar,nuclear,full,opinion,,,,,True
127,sw2784A-ms98-a-0042-606,sw2784A-ms98-a-0042,sw2784.A.acc121.aw606,ms42A_pw508,225.83875,226.26875,taxed,nuclear,full,opinion,,,,,True
128,sw2784A-ms98-a-0043-617,sw2784A-ms98-a-0043,sw2784.A.acc122.aw617,ms43A_pw517,228.8385,229.3385,perhaps,plain,weak,opinion,,,,,True
129,sw2784A-ms98-a-0043-619,sw2784A-ms98-a-0043,sw2784.A.acc123.aw619,ms43A_pw519,229.4485,229.6385,have,plain,full,opinion,,,,,True
130,sw2784A-ms98-a-0043-623,sw2784A-ms98-a-0043,sw2784.A.acc124.aw623,ms43A_pw523,230.3485,230.5685,there,nuclear,full,opinion,,,,,True
131,sw2784A-ms98-a-0043-628,sw2784A-ms98-a-0043,sw2784.A.acc125.aw628,ms43A_pw528,230.8585,231.0685,just,plain,weak,opinion,,,,,True
132,sw2784A-ms98-a-0043-631,sw2784A-ms98-a-0043,sw2784.A.acc126.aw631,ms43A_pw531,231.3985,231.5585,me,plain,full,opinion,,,,,True
133,sw2784A-ms98-a-0043-635,sw2784A-ms98-a-0043,sw2784.A.acc127.aw635,ms43A_pw535,232.109625,232.51325,years,nuclear,full,opinion,,,,,True
134,sw2784A-ms98-a-0043-637,sw2784A-ms98-a-0043,sw2784.A.acc128.aw637,ms43A_pw536,232.942625,233.47425,now,nuclear,full,opinion,,,,,True
135,sw2784A-ms98-a-0043-638,sw2784A-ms98-a-0043,sw2784.A.acc129.aw638,ms43A_pw537,233.47425,233.977875,the,nuclear,full,opinion,,,,,True
136,sw2784A-ms98-a-0043-639,sw2784A-ms98-a-0043,sw2784.A.acc130.aw639,ms43A_pw538,233.977875,234.448625,and,nuclear,full,opinion,,,,,True
137,sw2784A-ms98-a-0043-641,sw2784A-ms98-a-0043,sw2784.A.acc131.aw641,ms43A_pw540,234.6585,234.90925,it's,nuclear,full,opinion,,,,,True
139,sw2784A-ms98-a-0044-646,sw2784A-ms98-a-0044,sw2784.A.acc132.aw646,ms44A_pw543,235.2485,235.7585,cliche,nuclear,full,opinion,,,,,True
140,sw2784A-ms98-a-0044-651,sw2784A-ms98-a-0044,sw2784.A.acc133.aw651,ms44A_pw548,237.114875,237.3085,see,nuclear,full,opinion,,,,,True
141,sw2784A-ms98-a-0044-654,sw2784A-ms98-a-0044,sw2784.A.acc134.aw654,ms44A_pw550,237.62825,238.1785,myself,nuclear,full,opinion,,,,,True
142,sw2784A-ms98-a-0044-656,sw2784A-ms98-a-0044,sw2784.A.acc135.aw656,ms44A_pw552,238.2785,238.6285,see,nuclear,full,opinion,,,,,True
143,sw2784A-ms98-a-0044-660,sw2784A-ms98-a-0044,sw2784.A.acc136.aw660,ms44A_pw555,239.55775,240.3685,infrastructure,plain,full,opinion,,,,,True
144,sw2784A-ms98-a-0044-661,sw2784A-ms98-a-0044,sw2784.A.acc137.aw661,ms44A_pw556,240.3685,240.4885,is,plain,full,opinion,,,,,True
145,sw2784A-ms98-a-0044-667,sw2784A-ms98-a-0044,sw2784.A.acc138.aw667,ms44A_pw562,241.4985,241.9285,roads,nuclear,full,opinion,,,,,True
146,sw2784A-ms98-a-0044-669,sw2784A-ms98-a-0044,sw2784.A.acc139.aw669,ms44A_pw564,242.0485,242.739375,highways,nuclear,full,opinion,,,,,True
147,sw2784A-ms98-a-0045-692,sw2784A-ms98-a-0045,sw2784.A.acc140.aw692,ms45A_pw583,249.52575,249.751125,don't,nuclear,full,statement,,,,,True
149,sw2784A-ms98-a-0045-694,sw2784A-ms98-a-0045,sw2784.A.acc141.aw694,ms45A_pw584,250.037375,250.398625,totally,plain,weak,statement,,,,,True
150,sw2784A-ms98-a-0045-697,sw2784A-ms98-a-0045,sw2784.A.acc142.aw697,ms45A_pw587,250.878625,251.1185,the,nuclear,full,statement,,,,,True
151,sw2784A-ms98-a-0045-700,sw2784A-ms98-a-0045,sw2784.A.acc143.aw700,ms45A_pw589,251.68725,251.940875,great,nuclear,full,statement,,,,,True
152,sw2784A-ms98-a-0046-705,sw2784A-ms98-a-0046,sw2784.A.acc144.aw705,ms46A_pw592,253.361875,253.831375,with,nuclear,full,statement,,,,,True
153,sw2784A-ms98-a-0046-709,sw2784A-ms98-a-0046,sw2784.A.acc145.aw709,ms46A_pw596,254.111375,254.481375,great,nuclear,full,statement,,,,,True
154,sw2784A-ms98-a-0046-712,sw2784A-ms98-a-0046,sw2784.A.acc146.aw712,ms46A_pw598,254.98875,255.661375,expenditure,plain,full,statement,,,,,True
155,sw2784A-ms98-a-0046-714,sw2784A-ms98-a-0046,sw2784.A.acc147.aw714,ms46A_pw600,255.731375,256.031375,effort,plain,full,statement,,,,,True
156,sw2784A-ms98-a-0046-716,sw2784A-ms98-a-0046,sw2784.A.acc148.aw716,ms46A_pw602,256.141375,256.441375,time,nuclear,full,statement,,,,,True
157,sw2784A-ms98-a-0046-721,sw2784A-ms98-a-0046,sw2784.A.acc149.aw721,ms46A_pw607,257.271375,257.771375,overall,nuclear,full,opinion,,,,,True
158,sw2784A-ms98-a-0046-727,sw2784A-ms98-a-0046,sw2784.A.acc150.aw727,ms46A_pw613,258.751375,259.361375,associated,plain,full,opinion,,,,,True
159,sw2784A-ms98-a-0046-729,sw2784A-ms98-a-0046,sw2784.A.acc151.aw729,ms46A_pw615,259.551375,259.754875,what,nuclear,full,opinion,,,,,True
160,sw2784A-ms98-a-0046-731,sw2784A-ms98-a-0046,sw2784.A.acc152.aw731,ms46A_pw616,260.1955,260.391375,ghetto,plain,weak,opinion,,,,,True
161,sw2784A-ms98-a-0046-732,sw2784A-ms98-a-0046,sw2784.A.acc153.aw732,ms46A_pw617,260.391375,261.05425,schools,nuclear,full,opinion,,,,,True
162,sw2784A-ms98-a-0047-740,sw2784A-ms98-a-0047,sw2784.A.acc154.aw740,ms47A_pw623,262.997125,263.347125,rural,plain,full,opinion,,,,,True
163,sw2784A-ms98-a-0047-744,sw2784A-ms98-a-0047,sw2784.A.acc155.aw744,ms47A_pw627,264.647125,265.10400000000004,like,nuclear,full,opinion,,,,,True
164,sw2784A-ms98-a-0047-745,sw2784A-ms98-a-0047,sw2784.A.acc156.aw745,ms47A_pw628,265.10400000000004,265.337125,i-,nuclear,full,opinion,,,,,True
165,sw2784A-ms98-a-0047-749,sw2784A-ms98-a-0047,sw2784.A.acc157.aw749,ms47A_pw632,265.987125,266.147125,that,plain,full,opinion,,,,,True
166,sw2784A-ms98-a-0047-754,sw2784A-ms98-a-0047,sw2784.A.acc158.aw754,ms47A_pw637,267.137125,267.86825,expenditure,nuclear,full,opinion,,,,,True
167,sw2784A-ms98-a-0051-762,sw2784A-ms98-a-0051,sw2784.A.acc159.aw762,ms51A_pw639,296.024375,296.19625,that,nuclear,full,yn_decl_q,,,,,True
